"Image.File"	"Carbonate.sand"	"Coral.rubble"	"Indeterminate"	"Seagrasses"	"Senile.coral.reef"
"3415"	"f002/elh2_002447.jpg"	0	0	0.996	0.004	0
"3416"	"f002/elh2_002727.jpg"	0	0	1	0	0
"3417"	"f002/elh2_002840.jpg"	0	0	1	0	0
"3418"	"f002/elh2_002966.jpg"	0	0	1	0	0
"3419"	"f002/elh2_002362.jpg"	0	0	0.994	0.006	0
"3420"	"f002/elh2_002422.jpg"	0	0	1	0	0
"3421"	"f002/elh2_002972.jpg"	0	0	0.996	0.004	0
"3422"	"f002/elh2_002194.jpg"	0	0	0.996	0.004	0
"3423"	"f002/elh2_002949.jpg"	0	0	1	0	0
"3424"	"f002/elh2_002485.jpg"	0	0	0.998	0.002	0
"3425"	"f002/elh2_002404.jpg"	0	0	1	0	0
"3426"	"f002/elh2_002817.jpg"	0	0	1	0	0
"3427"	"f002/elh2_002358.jpg"	0	0	1	0	0
"3428"	"f002/elh2_002729.jpg"	0	0	1	0	0
"3429"	"f002/elh2_002004.jpg"	0	0	0.992	0.008	0
"3430"	"f002/elh2_002460.jpg"	0	0	0.998	0.002	0
"3431"	"f002/elh2_002255.jpg"	0	0	1	0	0
"3432"	"f002/elh2_002433.jpg"	0	0	1	0	0
"3433"	"f002/elh2_002243.jpg"	0	0	1	0	0
"3434"	"f002/elh2_002668.jpg"	0	0	1	0	0
"3435"	"f002/elh2_002814.jpg"	0	0	1	0	0
"3436"	"f002/elh2_002767.jpg"	0	0	1	0	0
"3437"	"f002/elh2_002928.jpg"	0	0	1	0	0
"3438"	"f002/elh2_002074.jpg"	0	0	1	0	0
"3439"	"f002/elh2_002529.jpg"	0	0	1	0	0
"3440"	"f002/elh2_002793.jpg"	0	0	0.988	0.012	0
"3441"	"f002/elh2_002902.jpg"	0	0	1	0	0
"3442"	"f002/elh2_002389.jpg"	0	0	1	0	0
"3443"	"f002/elh2_002022.jpg"	0	0	1	0	0
"3444"	"f002/elh2_002787.jpg"	0	0	0.962	0.038	0
"3445"	"f002/elh2_002791.jpg"	0	0	1	0	0
"3446"	"f002/elh2_002441.jpg"	0	0	1	0	0
"3447"	"f002/elh2_002245.jpg"	0	0	1	0	0
"3448"	"f002/elh2_002201.jpg"	0	0	0.994	0.006	0
"3449"	"f002/elh2_002490.jpg"	0	0	0.994	0.006	0
"3450"	"f002/elh2_002397.jpg"	0	0	0.986	0.014	0
"3451"	"f002/elh2_002373.jpg"	0	0	1	0	0
"3452"	"f002/elh2_002098.jpg"	0	0	0.992	0.008	0
"3453"	"f002/elh2_002071.jpg"	0	0	1	0	0
"3454"	"f002/elh2_002096.jpg"	0	0	1	0	0
"3455"	"f002/elh2_002083.jpg"	0	0	1	0	0
"3456"	"f002/elh2_002186.jpg"	0	0	0.99	0.01	0
"3457"	"f002/elh2_002755.jpg"	0	0.002	0.998	0	0
"3458"	"f002/elh2_002467.jpg"	0	0	0.992	0.008	0
"3459"	"f002/elh2_002166.jpg"	0	0	1	0	0
"3460"	"f002/elh2_002348.jpg"	0	0	1	0	0
"3461"	"f002/elh2_002480.jpg"	0	0	1	0	0
"3462"	"f002/elh2_002117.jpg"	0	0.006	0.994	0	0
"3463"	"f002/elh2_002573.jpg"	0	0	0.996	0.004	0
"3464"	"f002/elh2_002039.jpg"	0	0	0.998	0.002	0
"3465"	"f002/elh2_002319.jpg"	0	0	0.986	0.014	0
"3466"	"f002/elh2_002142.jpg"	0	0	1	0	0
"3467"	"f002/elh2_002612.jpg"	0	0	1	0	0
"3468"	"f002/elh2_002220.jpg"	0	0	1	0	0
"3469"	"f002/elh2_002328.jpg"	0	0	1	0	0
"3470"	"f002/elh2_002457.jpg"	0	0	1	0	0
"3471"	"f002/elh2_002375.jpg"	0	0	1	0	0
"3472"	"f002/elh2_002183.jpg"	0	0	1	0	0
"3473"	"f002/elh2_002095.jpg"	0	0	1	0	0
"3474"	"f002/elh2_002507.jpg"	0	0	1	0	0
"3475"	"f002/elh2_002356.jpg"	0	0	0.994	0.006	0
"3476"	"f002/elh2_002093.jpg"	0	0	1	0	0
"3477"	"f002/elh2_002895.jpg"	0	0	0.998	0.002	0
"3478"	"f002/elh2_002414.jpg"	0	0	1	0	0
"3479"	"f002/elh2_002777.jpg"	0	0.002	0.968	0.03	0
"3480"	"f002/elh2_002289.jpg"	0	0	1	0	0
"3481"	"f002/elh2_002853.jpg"	0	0	1	0	0
"3482"	"f002/elh2_002909.jpg"	0	0	1	0	0
"3483"	"f002/elh2_002881.jpg"	0	0	0.992	0.008	0
"3484"	"f002/elh2_002680.jpg"	0	0	1	0	0
"3485"	"f002/elh2_002935.jpg"	0	0	1	0	0
"3486"	"f002/elh2_002086.jpg"	0	0	1	0	0
"3487"	"f002/elh2_002429.jpg"	0	0	1	0	0
"3488"	"f002/elh2_002741.jpg"	0	0	1	0	0
"3489"	"f002/elh2_002489.jpg"	0	0	1	0	0
"3490"	"f002/elh2_002637.jpg"	0	0	1	0	0
"3491"	"f002/elh2_002443.jpg"	0	0	0.988	0.012	0
"3492"	"f002/elh2_002383.jpg"	0	0	1	0	0
"3493"	"f002/elh2_002766.jpg"	0	0	0.962	0.038	0
"3494"	"f002/elh2_002998.jpg"	0	0	1	0	0
"3495"	"f002/elh2_002059.jpg"	0	0	1	0	0
"3496"	"f002/elh2_002903.jpg"	0	0	1	0	0
"3497"	"f002/elh2_002719.jpg"	0	0	1	0	0
"3498"	"f002/elh2_002973.jpg"	0	0	1	0	0
"3499"	"f002/elh2_002956.jpg"	0	0	1	0	0
"3500"	"f002/elh2_002611.jpg"	0	0	0.996	0.004	0
"3501"	"f002/elh2_002525.jpg"	0	0	0.992	0.008	0
"3502"	"f002/elh2_002968.jpg"	0	0	1	0	0
"3503"	"f002/elh2_002055.jpg"	0	0.002	0.998	0	0
"3504"	"f002/elh2_002415.jpg"	0	0	1	0	0
"3505"	"f002/elh2_002943.jpg"	0	0	0.996	0.004	0
"3506"	"f002/elh2_002321.jpg"	0	0	0.994	0.006	0
"3507"	"f002/elh2_002852.jpg"	0	0	1	0	0
"3508"	"f002/elh2_002332.jpg"	0	0	0.89	0.11	0
"3509"	"f002/elh2_002241.jpg"	0	0	0.998	0.002	0
"3510"	"f002/elh2_002053.jpg"	0	0	1	0	0
"3511"	"f002/elh2_002175.jpg"	0	0	0.998	0.002	0
"3512"	"f002/elh2_002638.jpg"	0	0	1	0	0
"3513"	"f002/elh2_002583.jpg"	0	0	1	0	0
"3514"	"f002/elh2_002765.jpg"	0	0	1	0	0
"3515"	"f002/elh2_002207.jpg"	0	0	0.998	0.002	0
"3516"	"f002/elh2_002269.jpg"	0	0	1	0	0
"3517"	"f002/elh2_002665.jpg"	0	0	0.998	0.002	0
"3518"	"f002/elh2_002456.jpg"	0	0	1	0	0
"3519"	"f002/elh2_002844.jpg"	0	0	1	0	0
"3520"	"f002/elh2_002780.jpg"	0	0	1	0	0
"3521"	"f002/elh2_002512.jpg"	0	0	0.968	0.032	0
"3522"	"f002/elh2_002396.jpg"	0	0	0.998	0	0.002
"3523"	"f002/elh2_002893.jpg"	0	0.016	0.968	0.004	0.012
"3524"	"f002/elh2_002778.jpg"	0	0	1	0	0
"3525"	"f002/elh2_002833.jpg"	0	0	0.998	0	0.002
"3526"	"f002/elh2_002877.jpg"	0	0	0.996	0.004	0
"3527"	"f002/elh2_002052.jpg"	0	0	1	0	0
"3528"	"f002/elh2_002535.jpg"	0	0	1	0	0
"3529"	"f002/elh2_002388.jpg"	0	0	1	0	0
"3530"	"f002/elh2_002251.jpg"	0	0	1	0	0
"3531"	"f002/elh2_002753.jpg"	0	0	1	0	0
"3532"	"f002/elh2_002066.jpg"	0	0.006	0.99	0	0.004
"3533"	"f002/elh2_002960.jpg"	0	0	1	0	0
"3534"	"f002/elh2_002696.jpg"	0	0	1	0	0
"3535"	"f002/elh2_002869.jpg"	0	0	0.978	0.022	0
"3536"	"f002/elh2_002324.jpg"	0	0	1	0	0
"3537"	"f002/elh2_002432.jpg"	0	0	1	0	0
"3538"	"f002/elh2_002802.jpg"	0	0	0.994	0.006	0
"3539"	"f002/elh2_002653.jpg"	0	0	1	0	0
"3540"	"f002/elh2_002782.jpg"	0	0	0.996	0.004	0
"3541"	"f002/elh2_002760.jpg"	0	0.002	0.998	0	0
"3542"	"f002/elh2_002116.jpg"	0	0	1	0	0
"3543"	"f002/elh2_002799.jpg"	0	0	0.968	0.032	0
"3544"	"f002/elh2_002824.jpg"	0	0	0.994	0.006	0
"3545"	"f002/elh2_002756.jpg"	0	0	1	0	0
"3546"	"f002/elh2_002248.jpg"	0	0	0.994	0.006	0
"3547"	"f002/elh2_002739.jpg"	0	0	1	0	0
"3548"	"f002/elh2_002617.jpg"	0	0	0.998	0.002	0
"3549"	"f002/elh2_002703.jpg"	0	0	0.99	0.01	0
"3550"	"f002/elh2_002624.jpg"	0	0	0.99	0.01	0
"3551"	"f002/elh2_002520.jpg"	0	0	1	0	0
"3552"	"f002/elh2_002180.jpg"	0	0	0.988	0.012	0
"3553"	"f002/elh2_002994.jpg"	0	0	0.99	0.01	0
"3554"	"f002/elh2_002785.jpg"	0	0	1	0	0
"3555"	"f002/elh2_002492.jpg"	0	0	1	0	0
"3556"	"f002/elh2_002786.jpg"	0	0	1	0	0
"3557"	"f002/elh2_002064.jpg"	0	0	0.998	0.002	0
"3558"	"f002/elh2_002347.jpg"	0	0	1	0	0
"3559"	"f002/elh2_002227.jpg"	0	0	1	0	0
"3560"	"f002/elh2_002749.jpg"	0	0	0.996	0.004	0
"3561"	"f002/elh2_002768.jpg"	0	0	1	0	0
"3562"	"f002/elh2_002087.jpg"	0	0	1	0	0
"3563"	"f002/elh2_002196.jpg"	0	0	1	0	0
"3564"	"f002/elh2_002211.jpg"	0	0	1	0	0
"3565"	"f002/elh2_002153.jpg"	0	0	0.996	0	0.004
"3566"	"f002/elh2_002246.jpg"	0	0	1	0	0
"3567"	"f002/elh2_002870.jpg"	0	0	1	0	0
"3568"	"f002/elh2_002031.jpg"	0	0	1	0	0
"3569"	"f002/elh2_002550.jpg"	0	0	1	0	0
"3570"	"f002/elh2_002366.jpg"	0	0	1	0	0
"3571"	"f002/elh2_002425.jpg"	0	0	1	0	0
"3572"	"f002/elh2_002104.jpg"	0	0	0.992	0.008	0
"3573"	"f002/elh2_002553.jpg"	0	0	0.992	0.008	0
"3574"	"f002/elh2_002941.jpg"	0	0	0.998	0.002	0
"3575"	"f002/elh2_002209.jpg"	0	0	1	0	0
"3576"	"f002/elh2_002714.jpg"	0	0	0.998	0.002	0
"3577"	"f002/elh2_002875.jpg"	0	0	1	0	0
"3578"	"f002/elh2_002606.jpg"	0	0	0.98	0.02	0
"3579"	"f002/elh2_002436.jpg"	0	0	1	0	0
"3580"	"f002/elh2_002126.jpg"	0	0	1	0	0
"3581"	"f002/elh2_002523.jpg"	0	0	1	0	0
"3582"	"f002/elh2_002747.jpg"	0	0.014	0.986	0	0
"3583"	"f002/elh2_002206.jpg"	0	0	0.998	0.002	0
"3584"	"f002/elh2_002222.jpg"	0	0	1	0	0
"3585"	"f002/elh2_002264.jpg"	0	0	1	0	0
"3586"	"f002/elh2_002634.jpg"	0	0	0.998	0.002	0
"3587"	"f002/elh2_002091.jpg"	0	0	1	0	0
"3588"	"f002/elh2_002454.jpg"	0	0	0.988	0.012	0
"3589"	"f002/elh2_002892.jpg"	0	0	1	0	0
"3590"	"f002/elh2_002533.jpg"	0	0	1	0	0
"3591"	"f002/elh2_002003.jpg"	0	0	0.996	0.004	0
"3592"	"f002/elh2_002406.jpg"	0	0	1	0	0
"3593"	"f002/elh2_002051.jpg"	0	0	0.992	0.008	0
"3594"	"f002/elh2_002314.jpg"	0	0	1	0	0
"3595"	"f002/elh2_002205.jpg"	0	0	1	0	0
"3596"	"f002/elh2_002019.jpg"	0	0	1	0	0
"3597"	"f002/elh2_002773.jpg"	0	0	0.774	0.226	0
"3598"	"f002/elh2_002513.jpg"	0	0	1	0	0
"3599"	"f002/elh2_002576.jpg"	0	0	1	0	0
"3600"	"f002/elh2_002045.jpg"	0	0	0.94	0.06	0
"3601"	"f002/elh2_002554.jpg"	0	0	1	0	0
"3602"	"f002/elh2_002265.jpg"	0	0	1	0	0
"3603"	"f002/elh2_002221.jpg"	0	0	1	0	0
"3604"	"f002/elh2_002571.jpg"	0	0	1	0	0
"3605"	"f002/elh2_002213.jpg"	0	0	1	0	0
"3606"	"f002/elh2_002866.jpg"	0	0	0.996	0.004	0
"3607"	"f002/elh2_002951.jpg"	0	0	1	0	0
"3608"	"f002/elh2_002431.jpg"	0	0	0.998	0.002	0
"3609"	"f002/elh2_002649.jpg"	0	0.002	0.998	0	0
"3610"	"f002/elh2_002915.jpg"	0	0	1	0	0
"3611"	"f002/elh2_002428.jpg"	0	0	0.99	0.01	0
"3612"	"f002/elh2_002633.jpg"	0	0	1	0	0
"3613"	"f002/elh2_002947.jpg"	0	0	0.974	0.026	0
"3614"	"f002/elh2_002746.jpg"	0	0	0.982	0.018	0
"3615"	"f002/elh2_002491.jpg"	0	0	1	0	0
"3616"	"f002/elh2_002184.jpg"	0	0	1	0	0
"3617"	"f002/elh2_002678.jpg"	0	0	0.98	0.02	0
"3618"	"f002/elh2_002215.jpg"	0	0	1	0	0
"3619"	"f002/elh2_002164.jpg"	0	0	1	0	0
"3620"	"f002/elh2_002274.jpg"	0	0.006	0.992	0.002	0
"3621"	"f002/elh2_002600.jpg"	0	0	0.998	0.002	0
"3622"	"f002/elh2_002398.jpg"	0	0	0.998	0.002	0
"3623"	"f002/elh2_002899.jpg"	0	0	1	0	0
"3624"	"f002/elh2_002233.jpg"	0	0	0.998	0.002	0
"3625"	"f002/elh2_002028.jpg"	0	0	1	0	0
"3626"	"f002/elh2_002137.jpg"	0	0	1	0	0
"3627"	"f002/elh2_002838.jpg"	0	0	0.998	0.002	0
"3628"	"f002/elh2_002127.jpg"	0	0	0.998	0.002	0
"3629"	"f002/elh2_002263.jpg"	0	0	0.998	0.002	0
"3630"	"f002/elh2_002249.jpg"	0	0	1	0	0
"3631"	"f002/elh2_002942.jpg"	0	0	1	0	0
"3632"	"f002/elh2_002674.jpg"	0	0	0.996	0.004	0
"3633"	"f002/elh2_002609.jpg"	0	0.074	0.924	0	0.002
"3634"	"f002/elh2_002085.jpg"	0	0	1	0	0
"3635"	"f002/elh2_002815.jpg"	0	0	1	0	0
"3636"	"f002/elh2_002284.jpg"	0	0.004	0.996	0	0
"3637"	"f002/elh2_002371.jpg"	0	0	0.998	0.002	0
"3638"	"f002/elh2_002466.jpg"	0	0	1	0	0
"3639"	"f002/elh2_002927.jpg"	0	0	1	0	0
"3640"	"f002/elh2_002677.jpg"	0	0	1	0	0
"3641"	"f002/elh2_002839.jpg"	0	0	0.996	0.004	0
"3642"	"f002/elh2_002707.jpg"	0	0.002	0.998	0	0
"3643"	"f002/elh2_002346.jpg"	0	0	0.998	0.002	0
"3644"	"f002/elh2_002300.jpg"	0	0	1	0	0
"3645"	"f002/elh2_002002.jpg"	0	0	0.96	0.04	0
"3646"	"f002/elh2_002772.jpg"	0	0	1	0	0
"3647"	"f002/elh2_002400.jpg"	0	0	1	0	0
"3648"	"f002/elh2_002076.jpg"	0	0	1	0	0
"3649"	"f002/elh2_002858.jpg"	0	0	1	0	0
"3650"	"f002/elh2_002781.jpg"	0	0	0.992	0.008	0
"3651"	"f002/elh2_002735.jpg"	0	0	1	0	0
"3652"	"f002/elh2_002310.jpg"	0	0	1	0	0
"3653"	"f002/elh2_002509.jpg"	0	0	1	0	0
"3654"	"f002/elh2_002514.jpg"	0	0	1	0	0
"3655"	"f002/elh2_002705.jpg"	0	0	0.988	0.012	0
"3656"	"f002/elh2_002742.jpg"	0	0	0.988	0.012	0
"3657"	"f002/elh2_002257.jpg"	0	0	0.996	0	0.004
"3658"	"f002/elh2_002315.jpg"	0	0	1	0	0
"3659"	"f005/elh2_005960.jpg"	0.02	0.062	0	0	0.918
"3660"	"f005/elh2_005540.jpg"	0.01	0.786	0.004	0	0.2
"3661"	"f005/elh2_005658.jpg"	0.002	0.998	0	0	0
"3662"	"f005/elh2_005235.jpg"	0.04	0.838	0	0	0.122
"3663"	"f005/elh2_005219.jpg"	0.072	0.476	0	0	0.452
"3664"	"f005/elh2_005162.jpg"	0.134	0.708	0	0	0.158
"3665"	"f005/elh2_005029.jpg"	0	0.076	0	0	0.924
"3666"	"f005/elh2_005578.jpg"	0.016	0.782	0	0	0.202
"3667"	"f005/elh2_005749.jpg"	0.012	0.12	0	0	0.868
"3668"	"f005/elh2_005460.jpg"	0	0.016	0.946	0	0.038
"3669"	"f005/elh2_005713.jpg"	0.002	0.004	0	0	0.994
"3670"	"f005/elh2_005537.jpg"	0.04	0.66	0.042	0	0.258
"3671"	"f005/elh2_005795.jpg"	0.022	0.24	0	0	0.738
"3672"	"f005/elh2_005300.jpg"	0	0.468	0.476	0	0.056
"3673"	"f005/elh2_005040.jpg"	0.018	0.17	0	0	0.812
"3674"	"f005/elh2_005808.jpg"	0.004	0.03	0	0	0.966
"3675"	"f005/elh2_005918.jpg"	0.008	0.256	0	0	0.736
"3676"	"f005/elh2_005595.jpg"	0.008	0.838	0	0	0.154
"3677"	"f005/elh2_005530.jpg"	0	0.818	0.092	0	0.09
"3678"	"f005/elh2_005054.jpg"	0.004	0.022	0	0	0.974
"3679"	"f005/elh2_005866.jpg"	0.022	0.158	0	0	0.82
"3680"	"f005/elh2_005861.jpg"	0	0.006	0	0	0.994
"3681"	"f005/elh2_005321.jpg"	0	0.452	0.432	0.002	0.114
"3682"	"f005/elh2_005038.jpg"	0	0.046	0	0	0.954
"3683"	"f005/elh2_005070.jpg"	0.17	0.318	0	0	0.512
"3684"	"f005/elh2_005131.jpg"	0.056	0.194	0	0	0.75
"3685"	"f005/elh2_005559.jpg"	0.05	0.884	0	0	0.066
"3686"	"f005/elh2_005648.jpg"	0.024	0.314	0	0	0.662
"3687"	"f005/elh2_005673.jpg"	0.026	0.094	0	0	0.88
"3688"	"f005/elh2_005419.jpg"	0	0	0.998	0.002	0
"3689"	"f005/elh2_005382.jpg"	0	0.018	0.982	0	0
"3690"	"f005/elh2_005860.jpg"	0.026	0.116	0	0	0.858
"3691"	"f005/elh2_005224.jpg"	0.168	0.626	0	0	0.206
"3692"	"f005/elh2_005588.jpg"	0.084	0.836	0	0	0.08
"3693"	"f005/elh2_005896.jpg"	0.018	0.396	0	0	0.586
"3694"	"f005/elh2_005657.jpg"	0.008	0.982	0	0	0.01
"3695"	"f005/elh2_005898.jpg"	0	0.002	0	0	0.998
"3696"	"f005/elh2_005098.jpg"	0.018	0.152	0	0	0.83
"3697"	"f005/elh2_005736.jpg"	0.004	0.002	0	0	0.994
"3698"	"f005/elh2_005346.jpg"	0	0.03	0.968	0.002	0
"3699"	"f005/elh2_005475.jpg"	0	0.19	0.682	0	0.128
"3700"	"f005/elh2_005148.jpg"	0.074	0.366	0	0	0.56
"3701"	"f005/elh2_005621.jpg"	0.158	0.532	0	0	0.31
"3702"	"f005/elh2_005554.jpg"	0.012	0.826	0	0	0.162
"3703"	"f005/elh2_005442.jpg"	0	0.006	0.988	0.006	0
"3704"	"f005/elh2_005444.jpg"	0	0	1	0	0
"3705"	"f005/elh2_005332.jpg"	0	0.224	0.74	0.01	0.026
"3706"	"f005/elh2_005177.jpg"	0.04	0.268	0	0	0.692
"3707"	"f005/elh2_005462.jpg"	0	0.002	0.992	0.002	0.004
"3708"	"f005/elh2_005893.jpg"	0.016	0.072	0	0	0.912
"3709"	"f005/elh2_005712.jpg"	0.002	0.06	0	0	0.938
"3710"	"f005/elh2_005102.jpg"	0.006	0.092	0	0	0.902
"3711"	"f005/elh2_005859.jpg"	0.008	0.04	0	0	0.952
"3712"	"f005/elh2_005982.jpg"	0.004	0.5	0	0	0.496
"3713"	"f005/elh2_005189.jpg"	0.042	0.49	0.002	0	0.466
"3714"	"f005/elh2_005907.jpg"	0.004	0.028	0	0	0.968
"3715"	"f005/elh2_005149.jpg"	0.154	0.666	0	0	0.18
"3716"	"f005/elh2_005255.jpg"	0.094	0.43	0.018	0	0.458
"3717"	"f005/elh2_005700.jpg"	0.014	0.866	0	0	0.12
"3718"	"f005/elh2_005053.jpg"	0.002	0.094	0	0	0.904
"3719"	"f005/elh2_005973.jpg"	0	0.088	0	0	0.912
"3720"	"f005/elh2_005522.jpg"	0	0.802	0.148	0	0.05
"3721"	"f005/elh2_005879.jpg"	0.076	0.178	0	0	0.746
"3722"	"f005/elh2_005004.jpg"	0	0.04	0	0	0.96
"3723"	"f005/elh2_005771.jpg"	0.028	0.09	0	0	0.882
"3724"	"f005/elh2_005117.jpg"	0	0.188	0	0	0.812
"3725"	"f005/elh2_005996.jpg"	0.006	0.012	0	0	0.982
"3726"	"f005/elh2_005353.jpg"	0	0	0.998	0.002	0
"3727"	"f005/elh2_005516.jpg"	0	0.704	0.2	0	0.096
"3728"	"f005/elh2_005988.jpg"	0.014	0.132	0	0	0.854
"3729"	"f005/elh2_005842.jpg"	0.006	0.02	0	0	0.974
"3730"	"f005/elh2_005596.jpg"	0.156	0.65	0	0	0.194
"3731"	"f005/elh2_005330.jpg"	0	0.022	0.97	0.008	0
"3732"	"f005/elh2_005838.jpg"	0.006	0.13	0	0	0.864
"3733"	"f005/elh2_005949.jpg"	0.006	0.042	0	0	0.952
"3734"	"f005/elh2_005698.jpg"	0.046	0.152	0	0	0.802
"3735"	"f005/elh2_005145.jpg"	0.018	0.098	0	0	0.884
"3736"	"f005/elh2_005504.jpg"	0.006	0.694	0.16	0	0.14
"3737"	"f005/elh2_005045.jpg"	0.026	0.066	0	0	0.908
"3738"	"f005/elh2_005279.jpg"	0	0.686	0.202	0	0.112
"3739"	"f005/elh2_005320.jpg"	0	0.34	0.488	0	0.172
"3740"	"f005/elh2_005461.jpg"	0	0.008	0.99	0	0.002
"3741"	"f005/elh2_005643.jpg"	0.028	0.628	0	0	0.344
"3742"	"f005/elh2_005402.jpg"	0	0.064	0.932	0	0.004
"3743"	"f005/elh2_005051.jpg"	0	0.14	0	0	0.86
"3744"	"f005/elh2_005848.jpg"	0	0.004	0	0	0.996
"3745"	"f005/elh2_005819.jpg"	0.006	0.016	0	0	0.978
"3746"	"f005/elh2_005830.jpg"	0.008	0.062	0	0	0.93
"3747"	"f005/elh2_005748.jpg"	0.002	0.104	0	0	0.894
"3748"	"f005/elh2_005246.jpg"	0.008	0.73	0.002	0	0.26
"3749"	"f005/elh2_005169.jpg"	0.03	0.194	0	0	0.776
"3750"	"f005/elh2_005085.jpg"	0.014	0.05	0	0	0.936
"3751"	"f005/elh2_005656.jpg"	0.118	0.824	0	0	0.058
"3752"	"f005/elh2_005421.jpg"	0	0	1	0	0
"3753"	"f005/elh2_005140.jpg"	0.072	0.094	0	0	0.834
"3754"	"f005/elh2_005136.jpg"	0.126	0.314	0	0	0.56
"3755"	"f005/elh2_005606.jpg"	0.004	0.688	0	0	0.308
"3756"	"f005/elh2_005905.jpg"	0	0.002	0	0	0.998
"3757"	"f005/elh2_005704.jpg"	0.008	0.014	0	0	0.978
"3758"	"f005/elh2_005720.jpg"	0.056	0.054	0	0	0.89
"3759"	"f005/elh2_005794.jpg"	0.006	0.068	0	0	0.926
"3760"	"f005/elh2_005333.jpg"	0	0.074	0.924	0	0.002
"3761"	"f005/elh2_005506.jpg"	0	0.286	0.6	0	0.114
"3762"	"f005/elh2_005378.jpg"	0	0.036	0.952	0	0.012
"3763"	"f005/elh2_005263.jpg"	0.082	0.706	0.002	0	0.21
"3764"	"f005/elh2_005176.jpg"	0.018	0.106	0	0	0.876
"3765"	"f005/elh2_005212.jpg"	0.174	0.744	0	0	0.082
"3766"	"f005/elh2_005640.jpg"	0.02	0.858	0	0	0.122
"3767"	"f005/elh2_005654.jpg"	0.118	0.828	0	0	0.054
"3768"	"f005/elh2_005501.jpg"	0.002	0.266	0.65	0	0.082
"3769"	"f005/elh2_005236.jpg"	0.038	0.788	0.002	0	0.172
"3770"	"f005/elh2_005082.jpg"	0	0.224	0	0	0.776
"3771"	"f005/elh2_005744.jpg"	0.012	0.232	0	0	0.756
"3772"	"f005/elh2_005685.jpg"	0.004	0.128	0	0	0.868
"3773"	"f005/elh2_005048.jpg"	0.018	0.08	0	0	0.902
"3774"	"f005/elh2_005469.jpg"	0	0.028	0.94	0.004	0.028
"3775"	"f005/elh2_005719.jpg"	0.014	0.03	0	0	0.956
"3776"	"f005/elh2_005951.jpg"	0.024	0.288	0	0	0.688
"3777"	"f005/elh2_005854.jpg"	0.008	0.128	0	0	0.864
"3778"	"f005/elh2_005214.jpg"	0.332	0.358	0	0	0.31
"3779"	"f005/elh2_005524.jpg"	0	0.958	0.026	0	0.016
"3780"	"f005/elh2_005593.jpg"	0.096	0.482	0	0	0.422
"3781"	"f005/elh2_005424.jpg"	0	0.002	0.992	0	0.006
"3782"	"f005/elh2_005376.jpg"	0	0.004	0.992	0.004	0
"3783"	"f005/elh2_005730.jpg"	0.004	0.742	0	0	0.254
"3784"	"f005/elh2_005418.jpg"	0	0	1	0	0
"3785"	"f005/elh2_005870.jpg"	0.012	0.134	0	0	0.854
"3786"	"f005/elh2_005249.jpg"	0.056	0.462	0.02	0	0.462
"3787"	"f005/elh2_005409.jpg"	0	0	1	0	0
"3788"	"f005/elh2_005683.jpg"	0.002	0.536	0	0	0.462
"3789"	"f005/elh2_005511.jpg"	0.002	0.894	0.054	0	0.05
"3790"	"f005/elh2_005507.jpg"	0	0.43	0.4	0	0.17
"3791"	"f005/elh2_005528.jpg"	0	0.95	0.018	0	0.032
"3792"	"f005/elh2_005776.jpg"	0.068	0.078	0	0	0.854
"3793"	"f005/elh2_005288.jpg"	0.002	0.322	0.564	0	0.112
"3794"	"f005/elh2_005961.jpg"	0.028	0.106	0	0	0.866
"3795"	"f005/elh2_005113.jpg"	0.018	0.076	0	0	0.906
"3796"	"f005/elh2_005890.jpg"	0	0	0	0	1
"3797"	"f005/elh2_005641.jpg"	0.046	0.804	0	0	0.15
"3798"	"f005/elh2_005450.jpg"	0	0.004	0.988	0.006	0.002
"3799"	"f005/elh2_005791.jpg"	0.002	0.106	0	0	0.892
"3800"	"f005/elh2_005644.jpg"	0.002	0.638	0	0	0.36
"3801"	"f005/elh2_005257.jpg"	0.162	0.632	0	0	0.206
"3802"	"f005/elh2_005992.jpg"	0.008	0.54	0	0	0.452
"3803"	"f005/elh2_005986.jpg"	0.028	0.06	0	0	0.912
"3804"	"f005/elh2_005410.jpg"	0	0.016	0.982	0	0.002
"3805"	"f005/elh2_005133.jpg"	0.074	0.088	0	0	0.838
"3806"	"f005/elh2_005678.jpg"	0.004	0.046	0	0	0.95
"3807"	"f005/elh2_005377.jpg"	0	0.04	0.956	0	0.004
"3808"	"f005/elh2_005188.jpg"	0.016	0.496	0	0	0.488
"3809"	"f005/elh2_005810.jpg"	0.012	0.032	0	0	0.956
"3810"	"f005/elh2_005645.jpg"	0.158	0.232	0	0	0.61
"3811"	"f005/elh2_005251.jpg"	0.158	0.486	0	0	0.356
"3812"	"f005/elh2_005984.jpg"	0.004	0.1	0	0	0.896
"3813"	"f005/elh2_005801.jpg"	0.002	0.124	0	0	0.874
"3814"	"f005/elh2_005558.jpg"	0.19	0.55	0	0	0.26
"3815"	"f005/elh2_005118.jpg"	0.014	0.12	0	0	0.866
"3816"	"f005/elh2_005664.jpg"	0.042	0.844	0	0	0.114
"3817"	"f005/elh2_005101.jpg"	0.002	0.154	0	0	0.844
"3818"	"f005/elh2_005043.jpg"	0.016	0.07	0	0	0.914
"3819"	"f005/elh2_005545.jpg"	0.062	0.648	0.036	0	0.254
"3820"	"f005/elh2_005989.jpg"	0.01	0.128	0	0	0.862
