"Carbonate sand"	"Coral rubble"	"Indeterminate"	"Live reef"	"Senile coral reef"	"Thalassia"
"640"	0.028	0.876	0	0	0.096	0
"641"	0.022	0.852	0	0	0.124	0.002
"642"	0.034	0.718	0	0	0.248	0
"643"	0.006	0.158	0	0	0.836	0
"644"	0.01	0.104	0	0	0.886	0
"645"	0.016	0.888	0	0	0.096	0
"646"	0.046	0.658	0	0	0.296	0
"647"	0.044	0.126	0	0	0.83	0
"648"	0.012	0.048	0	0	0.94	0
"649"	0.006	0.058	0	0	0.936	0
"650"	0.018	0.194	0	0	0.788	0
"651"	0.072	0.812	0	0	0.116	0
"652"	0.028	0.794	0	0	0.178	0
"653"	0.022	0.792	0	0	0.186	0
"654"	0.026	0.79	0	0	0.184	0
"655"	0.054	0.718	0	0	0.228	0
"656"	0.008	0.13	0	0	0.862	0
"657"	0.026	0.132	0	0	0.842	0
"658"	0.004	0.282	0	0	0.714	0
"659"	0.01	0.79	0	0	0.2	0
"660"	0.632	0.196	0	0	0.172	0
"661"	0.91	0.016	0	0.002	0.072	0
"662"	0.734	0.102	0	0	0.164	0
"663"	0.692	0.12	0	0	0.188	0
"664"	0.78	0.092	0	0	0.128	0
"665"	0.008	0.048	0	0	0.944	0
"666"	0.004	0.076	0	0	0.92	0
"667"	0.03	0.086	0	0	0.884	0
"668"	0.01	0.688	0	0	0.302	0
"669"	0.008	0.73	0	0	0.262	0
"670"	0.06	0.05	0	0	0.89	0
"671"	0.008	0.034	0	0	0.958	0
"672"	0.004	0.884	0	0	0.112	0
"673"	0.024	0.034	0	0	0.942	0
"674"	0.012	0.1	0	0	0.888	0
"675"	0.012	0.036	0	0	0.952	0
"676"	0.008	0.096	0	0	0.896	0
"677"	0.01	0.036	0	0	0.954	0
"678"	0.008	0.076	0	0	0.916	0
"679"	0.052	0.046	0	0	0.902	0
"680"	0.002	0.102	0	0	0.896	0
"681"	0.02	0.06	0	0	0.918	0.002
"682"	0.038	0.1	0	0	0.862	0
"683"	0.024	0.084	0	0	0.892	0
"684"	0.004	0.092	0	0	0.904	0
"685"	0.004	0.8	0	0	0.196	0
"686"	0.018	0.04	0	0	0.942	0
"687"	0.008	0.086	0	0	0.906	0
"688"	0.002	0.118	0	0	0.88	0
"689"	0.01	0.112	0	0	0.878	0
"690"	0.014	0.106	0	0	0.88	0
"691"	0.008	0.128	0	0	0.864	0
"692"	0	0.072	0	0	0.928	0
"693"	0.028	0.142	0	0	0.83	0
"694"	0.81	0.068	0	0	0.122	0
"695"	0.646	0.214	0	0	0.14	0
"696"	0.774	0.07	0	0	0.156	0
"697"	0.964	0.02	0	0.002	0.014	0
"698"	0.994	0.002	0	0.004	0	0
"699"	0.986	0.012	0	0.002	0	0
"700"	0.944	0.05	0	0.002	0.004	0
"701"	0.874	0.096	0	0	0.03	0
"702"	0.718	0.252	0	0	0.03	0
"703"	0.052	0.862	0	0	0.086	0
"704"	0	0.986	0	0	0.014	0
"705"	0.002	0.996	0	0	0.002	0
"706"	0.002	0.992	0	0	0.006	0
"707"	0	1	0	0	0	0
"708"	0.002	0.998	0	0	0	0
"709"	0.002	0.996	0	0	0.002	0
"710"	0	1	0	0	0	0
"711"	0.002	0.992	0	0	0.004	0.002
"712"	0.002	0.99	0	0	0.008	0
"713"	0.004	0.988	0	0	0.008	0
"714"	0.012	0.982	0	0	0.006	0
"715"	0.014	0.952	0	0	0.02	0.014
"716"	0.006	0.984	0	0	0.01	0
"717"	0	1	0	0	0	0
"718"	0.01	0.984	0	0	0.006	0
"719"	0.004	0.99	0	0	0.004	0.002
"720"	0	0.996	0	0	0.004	0
"721"	0.014	0.978	0	0	0.006	0.002
"722"	0.004	0.99	0	0	0.004	0.002
"723"	0.018	0.976	0	0	0.004	0.002
"724"	0.012	0.732	0	0	0.256	0
"725"	0.012	0.762	0	0	0.226	0
"726"	0.07	0.904	0	0	0.02	0.006
"727"	0	0.99	0	0	0.006	0.004
"728"	0.002	0.99	0	0	0.006	0.002
"729"	0.006	0.994	0	0	0	0
"730"	0.006	0.978	0	0	0.01	0.006
"731"	0.008	0.974	0	0	0.016	0.002
"732"	0.012	0.958	0	0	0.018	0.012
"733"	0.008	0.988	0	0	0.004	0
"734"	0.644	0.338	0	0	0.018	0
"735"	0.02	0.94	0	0	0.03	0.01
"736"	0.006	0.964	0	0	0.026	0.004
"737"	0	0.776	0	0	0.224	0
"738"	0.008	0.084	0	0	0.908	0
"739"	0.012	0.976	0	0	0.012	0
"740"	0.014	0.956	0	0	0.016	0.014
"741"	0.016	0.974	0	0	0.006	0.004
"742"	0.044	0.896	0	0	0.056	0.004
"743"	0.012	0.79	0	0	0.198	0
"744"	0.004	0.98	0	0	0.006	0.01
"745"	0.006	0.95	0	0	0.012	0.032
"746"	0.01	0.958	0	0	0.016	0.016
"747"	0.008	0.958	0	0	0.008	0.026
"748"	0.002	0.982	0	0	0.01	0.006
"749"	0.004	0.97	0	0	0.012	0.014
"750"	0.002	0.982	0	0	0.004	0.012
"751"	0.026	0.884	0	0	0.044	0.046
"752"	0.004	0.978	0	0	0.01	0.008
"753"	0.022	0.95	0	0	0.028	0
"754"	0.004	0.966	0	0	0.018	0.012
"755"	0.028	0.918	0	0	0.044	0.01
"756"	0.024	0.944	0	0	0.026	0.006
"757"	0.002	0.97	0	0	0.028	0
"758"	0.044	0.854	0	0	0.094	0.008
"759"	0.034	0.892	0	0	0.068	0.006
"760"	0.006	0.946	0	0	0.03	0.018
"761"	0.054	0.902	0	0.002	0.038	0.004
"762"	0.012	0.958	0	0	0.03	0
"763"	0.032	0.944	0	0	0.018	0.006
"764"	0.026	0.942	0	0	0.03	0.002
"765"	0.002	0.976	0	0	0.02	0.002
"766"	0.038	0.918	0	0	0.04	0.004
"767"	0.008	0.912	0	0	0.076	0.004
"768"	0.016	0.824	0	0	0.158	0.002
"769"	0.022	0.768	0	0	0.21	0
"770"	0.01	0.304	0	0	0.03	0.656
"771"	0.028	0.26	0	0	0.056	0.656
"772"	0.014	0.358	0	0	0.02	0.608
"773"	0.024	0.788	0	0	0.186	0.002
"774"	0.026	0.952	0	0	0.022	0
"775"	0.008	0.962	0	0	0.008	0.022
"776"	0.016	0.952	0	0	0.016	0.016
"777"	0.014	0.9	0	0	0.08	0.006
"778"	0.008	0.93	0	0	0.03	0.032
"779"	0.016	0.958	0	0	0.006	0.02
"780"	0.016	0.952	0	0	0.02	0.012
"781"	0.01	0.984	0	0	0.004	0.002
"782"	0.038	0.928	0.002	0	0.028	0.004
"783"	0.024	0.962	0	0	0.014	0
"784"	0.088	0.846	0	0	0.062	0.004
"785"	0.006	0.94	0.002	0	0.034	0.018
"786"	0.02	0.912	0	0	0.042	0.026
"787"	0.016	0.974	0	0	0.01	0
"788"	0.002	0.972	0	0	0.012	0.014
"789"	0.002	0.976	0	0	0.018	0.004
"790"	0.008	0.972	0	0	0.014	0.006
"791"	0.004	0.988	0	0	0.008	0
"792"	0.004	0.988	0	0	0.008	0
"793"	0.008	0.976	0	0	0.014	0.002
"794"	0.006	0.92	0	0	0.074	0
"795"	0.004	0.082	0	0	0.914	0
"796"	0.004	0.792	0	0	0.204	0
"797"	0.02	0.858	0	0	0.098	0.024
"798"	0.054	0.104	0	0	0.842	0
"799"	0.006	0.152	0	0	0.842	0
"800"	0.028	0.206	0	0	0.76	0.006
"801"	0.014	0.11	0	0	0.876	0
"802"	0.008	0.14	0.002	0	0.85	0
"803"	0.006	0.814	0	0	0.18	0
"804"	0.012	0.084	0	0	0.902	0.002
"805"	0.012	0.138	0	0	0.85	0
"806"	0.02	0.292	0	0	0.686	0.002
"807"	0.008	0.728	0	0	0.264	0
"808"	0.03	0.068	0	0	0.902	0
"809"	0.03	0.02	0	0	0.95	0
"810"	0.024	0.098	0	0	0.878	0
"811"	0.676	0.1	0	0	0.224	0
"812"	0.01	0.888	0	0	0.102	0
"813"	0.002	0.066	0	0	0.932	0
"814"	0.026	0.062	0	0	0.912	0
"815"	0.054	0.064	0	0	0.882	0
"816"	0.008	0.088	0	0	0.9	0.004
"817"	0.012	0.068	0	0	0.92	0
"818"	0.024	0.11	0	0	0.866	0
"819"	0.016	0.128	0	0	0.856	0
"820"	0.006	0.068	0	0	0.926	0
"821"	0.008	0.09	0	0	0.902	0
"822"	0.008	0.034	0	0	0.958	0
"823"	0	0.068	0	0	0.932	0
"824"	0	0.028	0	0	0.972	0
"825"	0.004	0.11	0	0	0.886	0
"826"	0.004	0.08	0	0	0.916	0
"827"	0.006	0.256	0	0	0.738	0
"828"	0.006	0.872	0	0	0.122	0
"829"	0.004	0.774	0	0	0.222	0
"830"	0.002	0.808	0	0	0.188	0.002
"831"	0.016	0.92	0	0	0.044	0.02
"832"	0.014	0.804	0	0	0.18	0.002
"833"	0.03	0.924	0	0	0.032	0.014
"834"	0.028	0.788	0	0	0.184	0
"835"	0.024	0.886	0	0	0.09	0
"836"	0.006	0.028	0	0	0.966	0
"837"	0.006	0.168	0	0	0.826	0
"838"	0.004	0.234	0	0	0.762	0
"839"	0.008	0.29	0	0	0.69	0.012
"840"	0.012	0.092	0	0	0.896	0
"841"	0.002	0.278	0	0	0.72	0
"842"	0.024	0.242	0	0	0.734	0
"843"	0.06	0.9	0	0	0.034	0.006
"844"	0.982	0.008	0	0	0.01	0
"845"	0.732	0.242	0	0	0.026	0
"846"	0.018	0.898	0	0	0.084	0
"847"	0.008	0.774	0	0	0.218	0
"848"	0.03	0.844	0	0	0.124	0.002
"849"	0.034	0.884	0	0	0.082	0
"850"	0.016	0.974	0	0	0.006	0.004
"851"	0.016	0.152	0	0	0.832	0
"852"	0.024	0.92	0	0	0.052	0.004
"853"	0.01	0.92	0	0	0.06	0.01
"854"	0	0.982	0	0	0.018	0
"855"	0.088	0.882	0	0	0.03	0
"856"	0.008	0.982	0	0	0.01	0
"857"	0.006	0.796	0	0	0.198	0
"858"	0.01	0.984	0	0	0.006	0
"859"	0.002	0.692	0	0	0.306	0
"860"	0.002	0.984	0	0	0	0.014
"861"	0.054	0.104	0	0	0.842	0
"862"	0.014	0.864	0	0	0.122	0
"863"	0.04	0.706	0	0	0.254	0
"864"	0.024	0.86	0	0	0.112	0.004
"865"	0.02	0.9	0	0	0.076	0.004
"866"	0.098	0.102	0	0	0.8	0
"867"	0.016	0.124	0	0	0.86	0
"868"	0.008	0.066	0	0	0.926	0
"869"	0.046	0.932	0	0	0.022	0
"870"	0.04	0.952	0	0	0.008	0
"871"	0.026	0.92	0	0	0.042	0.012
"872"	0.006	0.068	0	0	0.926	0
"873"	0.008	0.072	0	0	0.92	0
"874"	0.018	0.14	0	0	0.842	0
"875"	0.012	0.072	0.002	0	0.914	0
"876"	0.002	0.016	0	0	0.982	0
"877"	0.012	0.084	0	0	0.904	0
"878"	0.072	0.074	0	0	0.854	0
"879"	0.01	0.046	0	0	0.944	0
"880"	0.004	0.052	0	0	0.944	0
"881"	0.026	0.068	0	0	0.906	0
"882"	0.014	0.052	0	0	0.934	0
"883"	0.008	0.094	0	0	0.898	0
"884"	0.006	0.058	0	0	0.936	0
"885"	0.002	0.014	0	0	0.984	0
"886"	0.014	0.068	0	0	0.918	0
"887"	0.004	0.066	0	0	0.93	0
"888"	0.032	0.024	0	0	0.944	0
"889"	0.008	0.09	0	0	0.902	0
"890"	0.014	0.042	0	0	0.944	0
"891"	0.012	0.078	0	0	0.91	0
"892"	0.004	0.034	0	0	0.962	0
"893"	0.084	0.062	0	0	0.854	0
"894"	0.014	0.862	0	0	0.124	0
"895"	0.01	0.674	0	0	0.316	0
"896"	0.726	0.18	0	0	0.088	0.006
"897"	0.868	0.102	0	0	0.03	0
"898"	0.908	0.064	0	0.004	0.024	0
"899"	0.972	0.022	0	0	0.006	0
"900"	0.882	0.064	0	0	0.054	0
"901"	0.806	0.148	0	0	0.046	0
"902"	0.768	0.188	0	0	0.044	0
"903"	0.756	0.128	0	0	0.116	0
"904"	0.01	0.876	0	0	0.112	0.002
"905"	0.012	0.954	0	0	0.034	0
"906"	0.016	0.95	0	0	0.032	0.002
"907"	0.008	0.982	0	0	0.01	0
"908"	0	0.996	0	0	0.002	0.002
"909"	0.006	0.99	0	0	0.004	0
"910"	0.006	0.986	0	0	0.008	0
"911"	0.004	0.994	0	0	0.002	0
"912"	0.004	0.994	0	0	0.002	0
"913"	0.014	0.984	0	0	0.002	0
"914"	0.008	0.95	0	0	0.028	0.014
"915"	0.002	0.978	0	0	0.02	0
"916"	0.764	0.196	0	0	0.04	0
"917"	0.97	0.026	0	0	0.004	0
"918"	0.98	0.018	0	0	0.002	0
"919"	0.984	0.014	0	0	0.002	0
"920"	0.908	0.072	0	0	0.02	0
"921"	0.942	0.034	0	0	0.024	0
"922"	0.984	0.006	0	0.006	0.004	0
"923"	0.99	0.008	0	0	0.002	0
"924"	0.858	0.132	0	0	0.01	0
"925"	0.978	0.012	0	0.006	0.004	0
"926"	0.906	0.062	0	0	0.032	0
"927"	0.914	0.058	0	0	0.028	0
"928"	0.878	0.076	0	0.002	0.044	0
"929"	0.846	0.118	0	0	0.036	0
"930"	0.044	0.91	0	0	0.046	0
"931"	0.026	0.95	0	0	0.024	0
"932"	0.026	0.966	0	0	0.008	0
"933"	0.006	0.99	0	0	0.004	0
"934"	0.004	0.986	0	0	0.01	0
"935"	0.034	0.93	0	0	0.036	0
"936"	0.008	0.956	0	0	0.036	0
"937"	0.818	0.166	0	0	0.016	0
"938"	0.002	0.966	0	0	0.03	0.002
"939"	0.024	0.974	0	0	0.002	0
"940"	0.01	0.99	0	0	0	0
"941"	0.18	0.784	0	0	0.036	0
"942"	0.928	0.038	0	0.002	0.032	0
"943"	0.992	0.004	0	0.004	0	0
"944"	0.958	0.008	0.002	0.026	0.006	0
"945"	0.994	0.004	0.002	0	0	0
"946"	0.948	0.044	0	0.002	0.006	0
"947"	0.006	0.986	0	0	0.008	0
"948"	0.026	0.958	0	0	0.016	0
"949"	0.002	0.992	0	0	0.006	0
"950"	0.926	0.026	0	0.008	0.04	0
"951"	0.994	0	0	0.002	0.004	0
"952"	0.99	0.006	0	0.002	0.002	0
"953"	0.926	0.018	0.004	0.044	0.008	0
"954"	0.024	0.942	0	0	0.032	0.002
"955"	0.01	0.858	0	0	0.13	0.002
"956"	0.008	0.94	0	0	0.052	0
"957"	0.002	0.71	0	0	0.288	0
"958"	0.004	0.064	0	0	0.932	0
"959"	0.058	0.252	0	0	0.69	0
"960"	0.032	0.154	0	0	0.812	0.002
"961"	0.038	0.108	0	0	0.854	0
"962"	0.006	0.942	0	0	0.052	0
"963"	0.006	0.804	0	0	0.19	0
"964"	0.02	0.754	0	0	0.226	0
"965"	0.006	0.836	0	0	0.158	0
"966"	0.012	0.894	0	0	0.094	0
"967"	0	0.966	0	0	0.034	0
"968"	0.012	0.792	0	0	0.194	0.002
"969"	0.01	0.85	0	0	0.14	0
"970"	0.042	0.784	0	0	0.174	0
"971"	0.004	0.04	0	0	0.956	0
"972"	0.01	0.034	0	0	0.956	0
"973"	0.006	0.042	0	0	0.952	0
"974"	0.014	0.048	0	0	0.938	0
"975"	0.05	0.044	0	0	0.906	0
"976"	0.006	0.062	0	0	0.932	0
"977"	0.29	0.032	0	0.012	0.666	0
"978"	0.054	0.168	0	0	0.778	0
"979"	0.024	0.808	0	0	0.168	0
"980"	0.016	0.044	0	0	0.94	0
"981"	0.036	0.036	0	0	0.928	0
"982"	0.024	0.726	0	0	0.25	0
"983"	0.012	0.682	0	0	0.306	0
"984"	0.014	0.056	0	0	0.93	0
"985"	0.046	0.058	0	0	0.896	0
"986"	0.1	0.092	0	0	0.808	0
"987"	0.042	0.838	0	0	0.12	0
"988"	0.022	0.176	0	0	0.798	0.004
"989"	0.01	0.1	0	0	0.89	0
"990"	0.01	0.124	0	0	0.866	0
"991"	0.01	0.076	0	0	0.914	0
"992"	0.004	0.054	0	0.002	0.94	0
"993"	0.072	0.094	0	0	0.834	0
"994"	0.026	0.07	0	0	0.904	0
"995"	0.004	0.036	0	0	0.96	0
"996"	0.008	0.124	0	0	0.868	0
"997"	0.01	0.09	0	0	0.9	0
"998"	0.034	0.074	0	0	0.892	0
"999"	0.008	0.098	0	0	0.894	0
"1000"	0.03	0.044	0	0	0.926	0
"1001"	0.014	0.038	0	0	0.948	0
"1002"	0.024	0.794	0	0	0.182	0
"1003"	0.032	0.122	0	0	0.846	0
"1004"	0.02	0.768	0	0	0.212	0
"1005"	0.054	0.07	0	0	0.876	0
"1006"	0.004	0.116	0	0	0.88	0
"1007"	0.012	0.258	0	0	0.73	0
"1008"	0.01	0.112	0	0	0.878	0
"1009"	0.038	0.044	0	0	0.918	0
"1010"	0.042	0.044	0	0	0.914	0
"1011"	0.004	0.13	0	0	0.866	0
"1012"	0.128	0.078	0	0	0.794	0
"1013"	0.026	0.078	0	0	0.896	0
"1014"	0.158	0.06	0	0.01	0.772	0
"1015"	0.056	0.09	0	0	0.854	0
"1016"	0.02	0.08	0	0	0.9	0
"1017"	0.014	0.112	0	0	0.874	0
"1018"	0.024	0.098	0	0	0.878	0
"1019"	0.012	0.106	0	0	0.882	0
"1020"	0	0.112	0	0	0.888	0
"1021"	0.01	0.026	0	0	0.964	0
"1022"	0.006	0.012	0	0	0.982	0
"1023"	0.014	0.038	0	0	0.948	0
"1024"	0.018	0.024	0	0	0.958	0
"1025"	0.016	0.13	0	0	0.854	0
"1026"	0.018	0.024	0	0	0.958	0
"1027"	0.02	0.058	0	0	0.922	0
"1028"	0.044	0.056	0	0	0.9	0
"1029"	0.018	0.03	0	0	0.952	0
"1030"	0.016	0.062	0	0	0.922	0
"1031"	0.004	0.048	0	0	0.948	0
"1032"	0.04	0.022	0	0	0.938	0
"1033"	0.026	0.042	0	0	0.932	0
"1034"	0.016	0.068	0	0	0.916	0
"1035"	0.032	0.102	0	0	0.866	0
"1036"	0.006	0.01	0	0	0.984	0
"1037"	0.004	0.088	0	0	0.908	0
"1038"	0.022	0.176	0	0	0.8	0.002
"1039"	0.016	0.088	0	0	0.896	0
"1040"	0.02	0.082	0	0	0.898	0
"1041"	0.06	0.052	0	0	0.888	0
"1042"	0.012	0.074	0	0	0.914	0
"1043"	0.016	0.078	0	0	0.906	0
"1044"	0.006	0.064	0	0	0.93	0
"1045"	0.008	0.038	0	0	0.954	0
"1046"	0.03	0.152	0	0	0.818	0
"1047"	0.038	0.782	0	0	0.18	0
"1048"	0.012	0.02	0	0	0.968	0
"1049"	0.002	0.07	0	0	0.928	0
"1050"	0	0.144	0	0	0.856	0
"1051"	0.004	0.084	0	0	0.912	0
"1052"	0	0.028	0	0	0.972	0
"1053"	0.01	0.076	0	0	0.914	0
"1054"	0.008	0.27	0	0	0.722	0
"1055"	0.006	0.06	0	0	0.934	0
"1056"	0.028	0.088	0	0	0.884	0
"1057"	0.02	0.034	0	0	0.946	0
"1058"	0.008	0.054	0	0	0.938	0
"1059"	0	0.06	0	0	0.94	0
"1060"	0.032	0.122	0	0	0.846	0
"1061"	0.052	0.762	0	0	0.186	0
"1062"	0.974	0.02	0	0	0.006	0
"1063"	0.992	0	0	0.008	0	0
"1064"	0.998	0	0	0.002	0	0
"1065"	0.082	0.096	0	0	0.822	0
"1066"	0.008	0.01	0	0	0.982	0
"1067"	0.02	0.118	0	0	0.862	0
"1068"	0.138	0.092	0	0	0.77	0
"1069"	0.984	0.012	0	0.004	0	0
"1070"	0.954	0.026	0	0.01	0.01	0
"1071"	0.996	0.002	0	0.002	0	0
"1072"	0.016	0.086	0	0	0.898	0
"1073"	0	0.034	0	0	0.966	0
"1074"	0.072	0.054	0	0.002	0.872	0
"1075"	0	0.022	0	0	0.978	0
"1076"	0.024	0.07	0	0	0.906	0
"1077"	0.054	0.092	0	0	0.854	0
"1078"	0.02	0.124	0	0	0.856	0
"1079"	0.008	0.042	0	0	0.95	0
"1080"	0.01	0.078	0	0	0.912	0
"1081"	0.022	0.106	0	0	0.87	0.002
"1082"	0.008	0.054	0	0	0.938	0
"1083"	0	0.042	0	0	0.958	0
"1084"	0.008	0.086	0	0	0.906	0
"1085"	0.012	0.164	0	0	0.824	0
"1086"	0.004	0.04	0	0	0.956	0
"1087"	0.01	0.076	0	0	0.914	0
"1088"	0.022	0.74	0	0	0.238	0
"1089"	0.012	0.062	0	0	0.926	0
"1090"	0.002	0.076	0	0	0.922	0
"1091"	0.01	0.068	0	0	0.922	0
"1092"	0.006	0.032	0	0	0.962	0
"1093"	0.01	0.062	0	0	0.928	0
"1094"	0.024	0.182	0	0	0.794	0
"1095"	0.036	0.088	0	0	0.876	0
"1096"	0.012	0.05	0	0	0.938	0
"1097"	0.058	0.16	0	0	0.78	0.002
"1098"	0.04	0.088	0	0	0.872	0
"1099"	0.016	0.056	0	0	0.928	0
"1100"	0.128	0.098	0	0	0.772	0.002
"1101"	0.014	0.094	0	0	0.892	0
"1102"	0.03	0.22	0	0	0.736	0.014
"1103"	0.004	0.074	0	0	0.922	0
"1104"	0.032	0.182	0	0	0.784	0.002
"1105"	0.018	0.114	0	0	0.868	0
"1106"	0.012	0.194	0	0	0.794	0
"1107"	0.048	0.076	0	0	0.872	0.004
"1108"	0.056	0.106	0	0	0.838	0
"1109"	0.792	0.08	0	0	0.128	0
"1110"	0.798	0.058	0	0	0.144	0
"1111"	0.764	0.104	0	0	0.132	0
"1112"	0.77	0.08	0	0	0.15	0
"1113"	0.036	0.068	0	0	0.896	0
"1114"	0.052	0.118	0	0	0.828	0.002
"1115"	0.026	0.054	0	0	0.92	0
"1116"	0.038	0.106	0	0	0.854	0.002
"1117"	0.032	0.09	0	0	0.878	0
"1118"	0.044	0.698	0	0	0.258	0
"1119"	0.02	0.682	0	0	0.298	0
"1120"	0.034	0.048	0	0.002	0.916	0
"1121"	0.01	0.068	0	0	0.922	0
"1122"	0.068	0.098	0	0	0.834	0
"1123"	0.146	0.702	0	0	0.152	0
"1124"	0.744	0.128	0	0	0.128	0
"1125"	0.746	0.078	0	0	0.176	0
"1126"	0.01	0.676	0	0	0.314	0
"1127"	0.04	0.07	0	0	0.89	0
"1128"	0.056	0.692	0	0	0.252	0
"1129"	0.07	0.072	0	0	0.858	0
"1130"	0.748	0.098	0	0	0.154	0
"1131"	0.906	0.038	0	0	0.056	0
"1132"	0.788	0.064	0	0	0.148	0
"1133"	0.274	0.642	0	0	0.084	0
"1134"	0.242	0.054	0	0	0.704	0
"1135"	0.16	0.08	0	0	0.76	0
"1136"	0.048	0.134	0	0	0.818	0
"1137"	0.016	0.068	0	0	0.916	0
"1138"	0.034	0.152	0	0	0.814	0
"1139"	0.058	0.73	0	0	0.212	0
"1140"	0.118	0.084	0	0	0.798	0
"1141"	0.84	0.07	0	0	0.09	0
"1142"	0.248	0.026	0	0	0.726	0
"1143"	0.116	0.058	0	0	0.826	0
"1144"	0.948	0.004	0	0	0.048	0
"1145"	0.844	0.066	0	0	0.09	0
"1146"	0.812	0.078	0	0	0.11	0
"1147"	0.824	0.064	0	0	0.112	0
"1148"	0.76	0.036	0	0	0.204	0
"1149"	0.948	0.026	0	0	0.026	0
"1150"	0.814	0.038	0	0	0.148	0
"1151"	0.914	0.024	0	0	0.062	0
"1152"	0.924	0.026	0	0	0.05	0
"1153"	0.688	0.09	0	0	0.222	0
"1154"	0.006	0.072	0	0	0.922	0
"1155"	0.044	0.104	0	0	0.852	0
"1156"	0.076	0.086	0	0	0.838	0
"1157"	0.064	0.066	0	0	0.87	0
"1158"	0.008	0.072	0	0	0.92	0
"1159"	0.01	0.068	0	0	0.922	0
"1160"	0.038	0.15	0	0	0.812	0
"1161"	0.002	0.658	0	0	0.34	0
"1162"	0.076	0.72	0	0	0.204	0
"1163"	0.082	0.8	0	0	0.118	0
"1164"	0.092	0.836	0	0	0.072	0
"1165"	0.008	0.77	0	0	0.222	0
"1166"	0.776	0.112	0	0	0.112	0
"1167"	0.004	0.952	0.002	0	0.04	0.002
"1168"	0.02	0.882	0	0	0.098	0
"1169"	0.006	0.856	0	0	0.138	0
"1170"	0.016	0.736	0.002	0	0.246	0
"1171"	0.008	0.074	0	0	0.918	0
"1172"	0.004	0.052	0	0	0.944	0
"1173"	0.004	0.056	0	0	0.94	0
"1174"	0.016	0.036	0.002	0	0.946	0
"1175"	0.014	0.07	0	0	0.916	0
"1176"	0.12	0.076	0	0	0.804	0
"1177"	0.962	0.026	0	0	0.012	0
"1178"	0.23	0.044	0	0	0.726	0
"1179"	0.974	0.02	0	0	0.006	0
"1180"	0.14	0.106	0	0	0.754	0
"1181"	0.01	0.72	0	0	0.27	0
"1182"	0	0.028	0	0	0.972	0
"1183"	0	0.08	0	0	0.92	0
"1184"	0	0.094	0.004	0	0.902	0
"1185"	0.002	0.048	0	0	0.95	0
"1186"	0.026	0.14	0.002	0	0.832	0
"1187"	0.002	0.036	0.002	0	0.96	0
"1188"	0	0.028	0	0	0.972	0
"1189"	0.008	0.108	0.002	0	0.882	0
"1190"	0.012	0.138	0.004	0	0.846	0
"1191"	0.008	0.102	0.006	0	0.884	0
"1192"	0.01	0.678	0.002	0	0.31	0
"1193"	0.002	0.028	0	0	0.97	0
"1194"	0	0.088	0	0	0.912	0
"1195"	0.016	0.144	0.002	0	0.838	0
"1196"	0.004	0.132	0.002	0	0.86	0.002
"1197"	0.006	0.08	0.012	0	0.902	0
"1198"	0.002	0.072	0	0	0.926	0
"1199"	0.008	0.714	0.002	0	0.276	0
"1200"	0.004	0.052	0.002	0	0.942	0
"1201"	0	0.062	0	0	0.938	0
"1202"	0	0.118	0	0	0.882	0
"1203"	0.01	0.09	0	0	0.896	0.004
"1204"	0.006	0.054	0.002	0	0.938	0
"1205"	0.01	0.134	0	0	0.856	0
"1206"	0	0.046	0	0	0.954	0
"1207"	0.006	0.066	0.002	0	0.926	0
"1208"	0.012	0.092	0	0	0.896	0
"1209"	0.004	0.724	0	0	0.272	0
"1210"	0.008	0.096	0	0	0.896	0
"1211"	0.002	0.07	0	0	0.928	0
"1212"	0.018	0.158	0	0	0.824	0
"1213"	0.028	0.108	0	0	0.864	0
"1214"	0.034	0.03	0	0	0.936	0
"1215"	0.772	0.07	0	0	0.158	0
"1216"	0.792	0.162	0	0	0.046	0
"1217"	0.634	0.224	0.002	0	0.14	0
"1218"	0.012	0.036	0	0	0.952	0
"1219"	0.002	0.04	0	0	0.958	0
"1220"	0.012	0.062	0	0	0.924	0.002
"1221"	0.022	0.086	0	0	0.892	0
"1222"	0.002	0.054	0	0	0.944	0
"1223"	0.088	0.124	0	0	0.788	0
"1224"	0.002	0.03	0	0	0.968	0
"1225"	0.006	0.082	0.002	0	0.91	0
"1226"	0.004	0.054	0	0	0.942	0
"1227"	0.022	0.026	0	0	0.952	0
"1228"	0.762	0.094	0	0	0.144	0
"1229"	0.002	0.02	0	0	0.978	0
"1230"	0.002	0.052	0	0	0.946	0
"1231"	0.024	0.134	0.008	0	0.834	0
"1232"	0.046	0.106	0	0	0.848	0
"1233"	0	0.022	0	0	0.978	0
"1234"	0	0.048	0.002	0	0.95	0
"1235"	0	0.068	0	0	0.932	0
"1236"	0	0.046	0.002	0	0.95	0.002
"1237"	0.006	0.084	0	0	0.91	0
"1238"	0.006	0.06	0	0	0.932	0.002
"1239"	0.004	0.05	0	0	0.946	0
"1240"	0.006	0.03	0	0	0.964	0
"1241"	0	0.044	0	0	0.956	0
"1242"	0.01	0.032	0	0	0.958	0
"1243"	0.094	0.13	0	0	0.776	0
"1244"	0.012	0.058	0.002	0	0.928	0
"1245"	0.002	0.078	0.002	0	0.918	0
"1246"	0	0.078	0.014	0	0.908	0
"1247"	0.006	0.016	0	0	0.978	0
"1248"	0.062	0.136	0.002	0	0.8	0
"1249"	0	0.066	0	0	0.934	0
"1250"	0.05	0.128	0	0	0.82	0.002
"1251"	0.07	0.056	0	0	0.874	0
