Image File	Carbonate sand	Coral rubble	Indeterminate	Seagrasses	Senile coral reef
f004/elh2_004619.jpg	0.00199600798403	0.233532934132	0.0	0.0	0.764471057884
f004/elh2_004392.jpg	0.0	0.926147704591	0.00998003992016	0.0	0.063872255489
f004/elh2_004548.jpg	0.0439121756487	0.459081836327	0.0	0.0	0.497005988024
f004/elh2_004070.jpg	0.0	0.0	0.998003992016	0.00199600798403	0.0
f004/elh2_004971.jpg	0.0059880239521	0.137724550898	0.0	0.0	0.85628742515
f004/elh2_004457.jpg	0.0339321357285	0.808383233533	0.00199600798403	0.0	0.155688622754
f004/elh2_004445.jpg	0.0199600798403	0.594810379242	0.0	0.0	0.385229540918
f004/elh2_004514.jpg	0.0139720558882	0.491017964072	0.0	0.0	0.49500998004
f004/elh2_004581.jpg	0.0419161676647	0.397205588822	0.0	0.0	0.560878243513
f004/elh2_004086.jpg	0.0	0.00798403193613	0.976047904192	0.0159680638723	0.0
f004/elh2_004543.jpg	0.00199600798403	0.167664670659	0.00199600798403	0.0	0.828343313373
f004/elh2_004680.jpg	0.0	0.359281437126	0.063872255489	0.0	0.576846307385
f004/elh2_004865.jpg	0.169660678643	0.62874251497	0.0	0.0	0.201596806387
f004/elh2_004565.jpg	0.0	0.271457085828	0.0	0.0	0.728542914172
f004/elh2_004279.jpg	0.0139720558882	0.439121756487	0.115768463074	0.0	0.431137724551
f004/elh2_004180.jpg	0.0	0.115768463074	0.167664670659	0.0	0.716566866267
f004/elh2_004598.jpg	0.0059880239521	0.38123752495	0.0	0.0	0.612774451098
f004/elh2_004718.jpg	0.0359281437126	0.335329341317	0.0	0.0	0.62874251497
f004/elh2_004511.jpg	0.00199600798403	0.479041916168	0.0	0.0	0.518962075848
f004/elh2_004493.jpg	0.0239520958084	0.385229540918	0.00399201596806	0.0	0.586826347305
f004/elh2_004093.jpg	0.0	0.0	0.996007984032	0.00399201596806	0.0
f004/elh2_004589.jpg	0.0059880239521	0.127744510978	0.0119760479042	0.0	0.854291417166
f004/elh2_004495.jpg	0.00199600798403	0.50499001996	0.0	0.0	0.493013972056
f004/elh2_004348.jpg	0.0	0.972055888224	0.0	0.0	0.0279441117764
f004/elh2_004334.jpg	0.0	0.864271457086	0.0538922155689	0.0	0.0818363273453
f004/elh2_004937.jpg	0.00399201596806	0.137724550898	0.0	0.0	0.858283433134
f004/elh2_004676.jpg	0.00199600798403	0.0918163672655	0.0	0.0	0.90618762475
f004/elh2_004178.jpg	0.0	0.307385229541	0.185628742515	0.0	0.506986027944
f004/elh2_004981.jpg	0.0558882235529	0.674650698603	0.0	0.0	0.269461077844
f004/elh2_004982.jpg	0.0479041916168	0.872255489022	0.0	0.0	0.0798403193613
f004/elh2_004896.jpg	0.0339321357285	0.532934131737	0.0	0.0	0.433133732535
f004/elh2_004085.jpg	0.0	0.0059880239521	0.982035928144	0.0119760479042	0.0
f004/elh2_004884.jpg	0.00199600798403	0.263473053892	0.0	0.0	0.734530938124
f004/elh2_004641.jpg	0.00399201596806	0.520958083832	0.00199600798403	0.0	0.473053892216
f004/elh2_004356.jpg	0.0	0.976047904192	0.00199600798403	0.0	0.0219560878244
f004/elh2_004665.jpg	0.00998003992016	0.806387225549	0.0	0.0	0.183632734531
f004/elh2_004327.jpg	0.00199600798403	0.86626746507	0.0419161676647	0.0	0.0898203592814
f004/elh2_004532.jpg	0.00399201596806	0.059880239521	0.0	0.0	0.936127744511
f004/elh2_004664.jpg	0.00399201596806	0.375249500998	0.0	0.0	0.620758483034
f004/elh2_004625.jpg	0.0199600798403	0.0918163672655	0.0	0.0	0.888223552894
f004/elh2_004568.jpg	0.0119760479042	0.343313373253	0.0059880239521	0.0	0.63872255489
f004/elh2_004236.jpg	0.00199600798403	0.405189620758	0.0898203592814	0.0	0.502994011976
f004/elh2_004340.jpg	0.0	0.858283433134	0.0219560878244	0.0	0.119760479042
f004/elh2_004206.jpg	0.00199600798403	0.26746506986	0.397205588822	0.0	0.333333333333
f004/elh2_004095.jpg	0.0	0.0	1.0	0.0	0.0
f004/elh2_004374.jpg	0.00199600798403	0.86626746507	0.0059880239521	0.0	0.125748502994
f004/elh2_004931.jpg	0.0978043912176	0.658682634731	0.0	0.0	0.243512974052
f004/elh2_004850.jpg	0.0059880239521	0.345309381238	0.0	0.0	0.64870259481
f004/elh2_004139.jpg	0.0	0.171656686627	0.812375249501	0.0	0.0159680638723
f004/elh2_004584.jpg	0.0239520958084	0.131736526946	0.0	0.0	0.844311377246
f004/elh2_004319.jpg	0.0	0.718562874251	0.12375249501	0.0	0.157684630739
f004/elh2_004905.jpg	0.0878243512974	0.425149700599	0.0	0.0	0.487025948104
f004/elh2_004028.jpg	0.0	0.0	1.0	0.0	0.0
f004/elh2_004549.jpg	0.0139720558882	0.157684630739	0.0	0.0	0.828343313373
f004/elh2_004489.jpg	0.00199600798403	0.614770459082	0.00798403193613	0.0	0.375249500998
f004/elh2_004436.jpg	0.0678642714571	0.119760479042	0.0	0.0	0.812375249501
f004/elh2_004550.jpg	0.063872255489	0.489021956088	0.0	0.0	0.447105788423
f004/elh2_004942.jpg	0.00399201596806	0.179640718563	0.0	0.0	0.816367265469
f004/elh2_004154.jpg	0.0	0.197604790419	0.287425149701	0.0	0.51497005988
f004/elh2_004873.jpg	0.0499001996008	0.850299401198	0.0	0.0	0.0998003992016
f004/elh2_004642.jpg	0.00399201596806	0.792415169661	0.0	0.0	0.203592814371
f004/elh2_004787.jpg	0.39121756487	0.117764471058	0.0	0.0	0.491017964072
f004/elh2_004750.jpg	0.802395209581	0.0838323353293	0.0	0.0	0.11377245509
f004/elh2_004926.jpg	0.0718562874251	0.487025948104	0.0	0.0	0.441117764471
f004/elh2_004364.jpg	0.0	0.764471057884	0.0738522954092	0.0	0.161676646707
f004/elh2_004069.jpg	0.0	0.0239520958084	0.974051896208	0.0	0.00199600798403
f004/elh2_004446.jpg	0.0339321357285	0.457085828343	0.0	0.0	0.508982035928
f004/elh2_004317.jpg	0.00998003992016	0.814371257485	0.0439121756487	0.0	0.131736526946
f004/elh2_004474.jpg	0.00798403193613	0.532934131737	0.0119760479042	0.0	0.447105788423
f004/elh2_004623.jpg	0.0139720558882	0.155688622754	0.0	0.0	0.830339321357
f004/elh2_004645.jpg	0.00798403193613	0.373253493014	0.00798403193613	0.0	0.610778443114
f004/elh2_004144.jpg	0.0	0.0299401197605	0.347305389222	0.0	0.622754491018
f004/elh2_004256.jpg	0.00199600798403	0.676646706587	0.131736526946	0.0	0.189620758483
f004/elh2_004824.jpg	0.0538922155689	0.756487025948	0.0	0.0	0.189620758483
f004/elh2_004170.jpg	0.0	0.375249500998	0.560878243513	0.0	0.063872255489
f004/elh2_004134.jpg	0.0	0.0059880239521	0.994011976048	0.0	0.0
f004/elh2_004648.jpg	0.00399201596806	0.313373253493	0.0	0.0	0.682634730539
f004/elh2_004848.jpg	0.0159680638723	0.830339321357	0.0	0.0	0.15369261477
f004/elh2_004064.jpg	0.0	0.00199600798403	0.998003992016	0.0	0.0
f004/elh2_004117.jpg	0.0	0.0179640718563	0.97005988024	0.0119760479042	0.0
f004/elh2_004473.jpg	0.00399201596806	0.584830339321	0.0	0.0	0.411177644711
f004/elh2_004972.jpg	0.0239520958084	0.215568862275	0.0	0.0	0.760479041916
f004/elh2_004307.jpg	0.0159680638723	0.830339321357	0.0299401197605	0.0	0.12375249501
f004/elh2_004238.jpg	0.00199600798403	0.510978043912	0.145708582834	0.0	0.341317365269
f004/elh2_004323.jpg	0.0	0.924151696607	0.00998003992016	0.0	0.0658682634731
f004/elh2_004570.jpg	0.00199600798403	0.139720558882	0.0	0.0	0.858283433134
f004/elh2_004303.jpg	0.0	0.734530938124	0.0898203592814	0.0	0.175648702595
f004/elh2_004749.jpg	0.620758483034	0.185628742515	0.0	0.0	0.193612774451
f004/elh2_004785.jpg	0.431137724551	0.355289421158	0.0	0.0	0.213572854291
f004/elh2_004779.jpg	0.353293413174	0.195608782435	0.0	0.0	0.451097804391
f004/elh2_004109.jpg	0.0	0.0259481037924	0.972055888224	0.0	0.00199600798403
f004/elh2_004449.jpg	0.0159680638723	0.407185628743	0.0	0.0	0.576846307385
f004/elh2_004369.jpg	0.0	0.912175648703	0.00199600798403	0.0	0.0858283433134
f004/elh2_004731.jpg	0.0898203592814	0.219560878244	0.0	0.0	0.690618762475
f004/elh2_004783.jpg	0.786427145709	0.131736526946	0.0	0.0	0.0818363273453
f004/elh2_004633.jpg	0.0239520958084	0.211576846307	0.0	0.0	0.764471057884
f004/elh2_004528.jpg	0.00998003992016	0.121756487026	0.0	0.0	0.868263473054
f004/elh2_004165.jpg	0.0	0.36127744511	0.61876247505	0.0	0.0199600798403
f004/elh2_004969.jpg	0.0499001996008	0.491017964072	0.0	0.0	0.459081836327
f004/elh2_004484.jpg	0.0	0.62874251497	0.0299401197605	0.0	0.341317365269
f004/elh2_004845.jpg	0.0119760479042	0.832335329341	0.0	0.0	0.155688622754
f004/elh2_004368.jpg	0.0	0.89620758483	0.0279441117764	0.0	0.0758483033932
f004/elh2_004811.jpg	0.00399201596806	0.0279441117764	0.0	0.0	0.968063872255
f004/elh2_004860.jpg	0.25748502994	0.530938123752	0.0	0.0	0.211576846307
f004/elh2_004974.jpg	0.0059880239521	0.0698602794411	0.0	0.0	0.924151696607
f004/elh2_004065.jpg	0.0	0.00399201596806	0.996007984032	0.0	0.0
f004/elh2_004373.jpg	0.00199600798403	0.936127744511	0.0139720558882	0.0	0.0479041916168
f004/elh2_004853.jpg	0.175648702595	0.596806387226	0.0	0.0	0.22754491018
f004/elh2_004088.jpg	0.0	0.0379241516966	0.962075848303	0.0	0.0
f004/elh2_004692.jpg	0.00199600798403	0.0898203592814	0.0	0.0	0.908183632735
f004/elh2_004270.jpg	0.0	0.568862275449	0.11377245509	0.0	0.317365269461
f004/elh2_004105.jpg	0.0	0.061876247505	0.928143712575	0.0	0.00998003992016
f004/elh2_004169.jpg	0.0	0.387225548902	0.307385229541	0.0	0.305389221557
f004/elh2_004621.jpg	0.00399201596806	0.199600798403	0.0	0.0	0.796407185629
f004/elh2_004716.jpg	0.0558882235529	0.630738522954	0.0	0.0	0.313373253493
f004/elh2_004058.jpg	0.0	0.00199600798403	0.998003992016	0.0	0.0
f004/elh2_004510.jpg	0.0159680638723	0.652694610778	0.0	0.0	0.331337325349
f004/elh2_004531.jpg	0.0439121756487	0.173652694611	0.0	0.0	0.782435129741
f004/elh2_004044.jpg	0.0	0.0259481037924	0.964071856287	0.0	0.00998003992016
f004/elh2_004203.jpg	0.00199600798403	0.279441117764	0.445109780439	0.0	0.273453093812
f004/elh2_004595.jpg	0.0	0.0299401197605	0.0	0.0	0.97005988024
f004/elh2_004534.jpg	0.0	0.506986027944	0.0	0.0	0.493013972056
f004/elh2_004003.jpg	0.0	0.0	0.996007984032	0.00399201596806	0.0
f004/elh2_004131.jpg	0.0	0.233532934132	0.712574850299	0.0	0.0538922155689
f004/elh2_004802.jpg	0.00399201596806	0.263473053892	0.0	0.0	0.73253493014
f004/elh2_004987.jpg	0.159680638723	0.550898203593	0.00199600798403	0.0	0.287425149701
f004/elh2_004803.jpg	0.0	0.121756487026	0.0	0.0	0.878243512974
f004/elh2_004274.jpg	0.00798403193613	0.7624750499	0.0818363273453	0.0	0.147704590818
f004/elh2_004332.jpg	0.0139720558882	0.860279441118	0.00798403193613	0.0	0.117764471058
f004/elh2_004079.jpg	0.0	0.00199600798403	0.998003992016	0.0	0.0
f004/elh2_004757.jpg	0.35129740519	0.411177644711	0.0	0.0	0.2375249501
f004/elh2_004927.jpg	0.0898203592814	0.610778443114	0.0	0.0	0.299401197605
f004/elh2_004682.jpg	0.00199600798403	0.0578842315369	0.0	0.0	0.940119760479
f004/elh2_004394.jpg	0.0	0.85628742515	0.0	0.0	0.14371257485
f004/elh2_004024.jpg	0.0	0.0	1.0	0.0	0.0
f004/elh2_004405.jpg	0.00399201596806	0.710578842315	0.0359281437126	0.0	0.249500998004
f004/elh2_004456.jpg	0.0379241516966	0.594810379242	0.0	0.0	0.367265469062
f004/elh2_004389.jpg	0.0	0.848303393214	0.00998003992016	0.0	0.141716566866
f004/elh2_004448.jpg	0.0279441117764	0.50499001996	0.0	0.0	0.467065868263
f004/elh2_004555.jpg	0.0319361277445	0.163672654691	0.0	0.0	0.804391217565
f004/elh2_004160.jpg	0.00199600798403	0.151696606786	0.826347305389	0.0	0.0199600798403
f004/elh2_004742.jpg	0.203592814371	0.261477045908	0.00199600798403	0.0	0.532934131737
f004/elh2_004195.jpg	0.00199600798403	0.299401197605	0.209580838323	0.0	0.489021956088
f004/elh2_004763.jpg	0.0578842315369	0.261477045908	0.0	0.0	0.680638722555
f004/elh2_004909.jpg	0.137724550898	0.405189620758	0.0	0.0	0.457085828343
f004/elh2_004388.jpg	0.0	0.730538922156	0.0199600798403	0.0	0.249500998004
f004/elh2_004426.jpg	0.00399201596806	0.84630738523	0.0159680638723	0.0	0.13373253493
f004/elh2_004830.jpg	0.0319361277445	0.229540918164	0.0	0.0	0.738522954092
f004/elh2_004387.jpg	0.00199600798403	0.860279441118	0.0119760479042	0.0	0.125748502994
f004/elh2_004508.jpg	0.0199600798403	0.854291417166	0.0	0.0	0.125748502994
f004/elh2_004463.jpg	0.0059880239521	0.459081836327	0.0	0.0	0.534930139721
f004/elh2_004403.jpg	0.00199600798403	0.940119760479	0.00798403193613	0.0	0.0499001996008
f004/elh2_004886.jpg	0.0059880239521	0.109780439122	0.0	0.0	0.884231536926
f004/elh2_004414.jpg	0.0518962075848	0.706586826347	0.0	0.0	0.241516966068
f004/elh2_004708.jpg	0.00199600798403	0.592814371257	0.0	0.0	0.405189620758
f004/elh2_004281.jpg	0.0	0.602794411178	0.129740518962	0.0	0.26746506986
f004/elh2_004685.jpg	0.0	0.287425149701	0.0	0.0	0.712574850299
f004/elh2_004255.jpg	0.0059880239521	0.622754491018	0.0938123752495	0.0	0.27744510978
f004/elh2_004669.jpg	0.0558882235529	0.221556886228	0.0	0.0	0.72255489022
f004/elh2_004679.jpg	0.0279441117764	0.127744510978	0.0	0.0	0.844311377246
f004/elh2_004073.jpg	0.0	0.0	0.988023952096	0.0119760479042	0.0
f004/elh2_004036.jpg	0.0	0.0	0.996007984032	0.00399201596806	0.0
f004/elh2_004906.jpg	0.0718562874251	0.311377245509	0.0	0.0	0.616766467066
f004/elh2_004098.jpg	0.0	0.0319361277445	0.968063872255	0.0	0.0
f004/elh2_004624.jpg	0.111776447106	0.215568862275	0.0	0.0	0.672654690619
f004/elh2_004005.jpg	0.0	0.00199600798403	0.992015968064	0.0059880239521	0.0
f004/elh2_004153.jpg	0.0	0.26746506986	0.411177644711	0.0	0.321357285429
f004/elh2_004267.jpg	0.00798403193613	0.814371257485	0.0399201596806	0.0	0.137724550898
f004/elh2_004074.jpg	0.0	0.0159680638723	0.98003992016	0.0	0.00399201596806
f004/elh2_004753.jpg	0.319361277445	0.433133732535	0.0518962075848	0.0	0.195608782435
f004/elh2_004841.jpg	0.0	0.770459081836	0.0059880239521	0.0	0.223552894212
f004/elh2_004438.jpg	0.0738522954092	0.383233532934	0.0199600798403	0.0	0.522954091816
f004/elh2_004617.jpg	0.0	0.0279441117764	0.00199600798403	0.0	0.97005988024
f004/elh2_004820.jpg	0.191616766467	0.403193612774	0.0	0.0	0.405189620758
f004/elh2_004157.jpg	0.0	0.271457085828	0.580838323353	0.0	0.147704590818
f004/elh2_004358.jpg	0.00199600798403	0.922155688623	0.00199600798403	0.0	0.0738522954092
f004/elh2_004915.jpg	0.119760479042	0.433133732535	0.0	0.0	0.447105788423
f004/elh2_004276.jpg	0.00199600798403	0.510978043912	0.271457085828	0.0	0.215568862275
f004/elh2_004329.jpg	0.00998003992016	0.938123752495	0.0139720558882	0.0	0.0379241516966
f004/elh2_004879.jpg	0.00998003992016	0.437125748503	0.0	0.0	0.552894211577
f004/elh2_004671.jpg	0.0	0.197604790419	0.0	0.0	0.802395209581
f004/elh2_004871.jpg	0.0658682634731	0.616766467066	0.0	0.0	0.317365269461
f004/elh2_004567.jpg	0.0059880239521	0.313373253493	0.0	0.0	0.680638722555
f004/elh2_004613.jpg	0.0419161676647	0.2375249501	0.0	0.0	0.720558882236
f004/elh2_004929.jpg	0.0898203592814	0.706586826347	0.0	0.0	0.203592814371
f004/elh2_004254.jpg	0.0059880239521	0.616766467066	0.0319361277445	0.0	0.345309381238
f004/elh2_004487.jpg	0.00199600798403	0.48502994012	0.0	0.0	0.512974051896
f004/elh2_004882.jpg	0.00199600798403	0.201596806387	0.0	0.0	0.796407185629
f004/elh2_004462.jpg	0.00199600798403	0.500998003992	0.00399201596806	0.0	0.493013972056
f004/elh2_004124.jpg	0.0	0.574850299401	0.397205588822	0.0259481037924	0.00199600798403
f004/elh2_004923.jpg	0.22754491018	0.544910179641	0.0	0.0	0.22754491018
f004/elh2_004627.jpg	0.00199600798403	0.175648702595	0.0	0.0	0.822355289421
f004/elh2_004491.jpg	0.00798403193613	0.303393213573	0.0	0.0	0.688622754491
f004/elh2_004409.jpg	0.00998003992016	0.814371257485	0.0119760479042	0.0	0.163672654691
f004/elh2_004442.jpg	0.0139720558882	0.788423153693	0.0279441117764	0.0	0.169660678643
f004/elh2_004133.jpg	0.00199600798403	0.323353293413	0.435129740519	0.0	0.239520958084
f004/elh2_004081.jpg	0.0	0.0	1.0	0.0	0.0
f004/elh2_004536.jpg	0.00798403193613	0.375249500998	0.0	0.0	0.616766467066
f004/elh2_004748.jpg	0.203592814371	0.4750499002	0.0578842315369	0.0	0.263473053892
f004/elh2_004075.jpg	0.0	0.00798403193613	0.982035928144	0.00199600798403	0.00798403193613
f004/elh2_004091.jpg	0.0	0.0139720558882	0.986027944112	0.0	0.0
f004/elh2_004930.jpg	0.0878243512974	0.706586826347	0.0	0.0	0.205588822355
f004/elh2_004652.jpg	0.0139720558882	0.171656686627	0.0	0.0	0.814371257485
f004/elh2_004221.jpg	0.00199600798403	0.377245508982	0.201596806387	0.0	0.419161676647
f004/elh2_004214.jpg	0.0	0.459081836327	0.0878243512974	0.0	0.453093812375
f004/elh2_004444.jpg	0.00399201596806	0.433133732535	0.0	0.0	0.562874251497
f004/elh2_004572.jpg	0.0978043912176	0.319361277445	0.0	0.0	0.582834331337
f004/elh2_004504.jpg	0.0239520958084	0.61876247505	0.0	0.0	0.357285429142
f004/elh2_004380.jpg	0.0219560878244	0.644710578842	0.00798403193613	0.0	0.325349301397
f004/elh2_004076.jpg	0.0	0.0	0.992015968064	0.00798403193613	0.0
f004/elh2_004732.jpg	0.0578842315369	0.265469061876	0.0	0.0	0.676646706587
f004/elh2_004588.jpg	0.0319361277445	0.285429141717	0.0	0.0	0.682634730539
f004/elh2_004152.jpg	0.0	0.0858283433134	0.738522954092	0.0	0.175648702595
f004/elh2_004273.jpg	0.0059880239521	0.892215568862	0.0339321357285	0.0	0.0678642714571
f004/elh2_004289.jpg	0.00399201596806	0.578842315369	0.139720558882	0.0	0.27744510978
f004/elh2_004778.jpg	0.670658682635	0.213572854291	0.0	0.0	0.115768463074
f004/elh2_004997.jpg	0.0978043912176	0.245508982036	0.0	0.0	0.656686626747
f004/elh2_004870.jpg	0.117764471058	0.48502994012	0.0	0.0	0.397205588822
f004/elh2_004539.jpg	0.0	0.552894211577	0.00399201596806	0.0	0.443113772455
f004/elh2_004179.jpg	0.0	0.225548902196	0.147704590818	0.0	0.626746506986
f004/elh2_004615.jpg	0.00798403193613	0.125748502994	0.00199600798403	0.0	0.864271457086
f004/elh2_004512.jpg	0.00199600798403	0.516966067864	0.0	0.0	0.481037924152
f004/elh2_004391.jpg	0.0	0.988023952096	0.00399201596806	0.0	0.00798403193613
f004/elh2_004738.jpg	0.612774451098	0.225548902196	0.00199600798403	0.0	0.159680638723
f004/elh2_004264.jpg	0.00399201596806	0.672654690619	0.10379241517	0.0	0.219560878244
f004/elh2_004554.jpg	0.0199600798403	0.269461077844	0.0	0.0	0.710578842315
f004/elh2_004172.jpg	0.0	0.145708582834	0.0658682634731	0.0	0.788423153693
f004/elh2_004360.jpg	0.0	0.842315369261	0.0159680638723	0.0	0.141716566866
f004/elh2_004790.jpg	0.680638722555	0.151696606786	0.0	0.0	0.167664670659
f004/elh2_004306.jpg	0.00399201596806	0.852295409182	0.0578842315369	0.0	0.0858283433134
f004/elh2_004774.jpg	0.0319361277445	0.592814371257	0.0578842315369	0.0	0.317365269461
f004/elh2_004822.jpg	0.0838323353293	0.195608782435	0.0	0.0	0.720558882236
f004/elh2_004175.jpg	0.0	0.379241516966	0.580838323353	0.0	0.0399201596806
f004/elh2_004559.jpg	0.0239520958084	0.353293413174	0.00199600798403	0.0	0.620758483034
f004/elh2_004840.jpg	0.00399201596806	0.72255489022	0.00199600798403	0.0	0.271457085828
f004/elh2_004375.jpg	0.00998003992016	0.768463073852	0.00399201596806	0.0	0.217564870259
f004/elh2_004656.jpg	0.059880239521	0.820359281437	0.0	0.0	0.119760479042
f004/elh2_004268.jpg	0.0	0.443113772455	0.293413173653	0.0	0.263473053892
f004/elh2_004402.jpg	0.00199600798403	0.666666666667	0.0159680638723	0.0	0.315369261477
f004/elh2_004186.jpg	0.0	0.437125748503	0.37125748503	0.0	0.191616766467
f004/elh2_004205.jpg	0.0059880239521	0.141716566866	0.0938123752495	0.0	0.758483033932
f004/elh2_004193.jpg	0.0	0.279441117764	0.333333333333	0.0	0.387225548902
f004/elh2_004689.jpg	0.0918163672655	0.40119760479	0.00199600798403	0.0	0.50499001996
f004/elh2_004359.jpg	0.0	0.890219560878	0.0319361277445	0.0	0.0778443113772
f004/elh2_004110.jpg	0.0	0.0798403193613	0.910179640719	0.0	0.00998003992016
f004/elh2_004007.jpg	0.0	0.0	0.996007984032	0.00399201596806	0.0
f004/elh2_004858.jpg	0.0918163672655	0.622754491018	0.00199600798403	0.0	0.283433133733
f004/elh2_004174.jpg	0.0	0.39121756487	0.321357285429	0.0	0.287425149701
f004/elh2_004097.jpg	0.0	0.0379241516966	0.954091816367	0.0	0.00798403193613
f004/elh2_004780.jpg	0.0518962075848	0.0938123752495	0.0	0.0	0.854291417166
f004/elh2_004275.jpg	0.00199600798403	0.756487025948	0.161676646707	0.0	0.0798403193613
